# PTYA_CSV_VERSION: 1
# SIGNAL: name=time, group=General, row=0, col=0, dim=1
# SIGNAL: name=input, group=General, row=0, col=0, dim=1
# SIGNAL: name=output, group=General, row=0, col=0, dim=1
time,input,output
0.4804,0.892122,1.00427
0.4805,0.721837,1.00303
0.4806,1.028,1.00223
0.4807,0.793622,1.00166
0.4808,0.92593,1.00077
0.4809,1.09144,1.00082
0.481,1.10057,1.00142
0.4811,0.532307,1.00026
0.4812,1.02158,0.998859
0.4813,0.896006,0.998608
0.4814,0.722156,0.997421
0.4815,1.03828,0.996687
0.4816,0.95614,0.99669
0.4817,0.901328,0.996264
0.4818,1.2675,0.996817
0.4819,1.17419,0.99822
0.482,1.13664,0.999204
0.4821,1.25051,1.00042
0.4822,1.08815,1.00148
0.4823,1.11517,1.00211
0.4824,1.07939,1.0027
0.4825,0.954676,1.00279
0.4826,1.2092,1.00329
0.4827,0.940162,1.00374
0.4828,0.856697,1.00308
0.4829,1.03544,1.00272
0.483,0.917039,1.00255
0.4831,1.35998,1.00341
0.4832,0.661451,1.00345
0.4833,0.83232,1.00184
0.4834,0.807263,1.0007
0.4835,1.05361,1.00026
0.4836,0.814614,0.999849
0.4837,0.744376,0.998469
0.4838,0.963758,0.997564
0.4839,0.603991,0.996226
0.484,0.940442,0.994823
0.4841,0.91761,0.994411
0.4842,1.2473,0.994962
0.4843,1.48592,0.99729
0.4844,1.22257,0.999526
0.4845,1.32384,1.00124
0.4846,1.05159,1.00241
0.4847,1.21762,1.00324
0.4848,1.22732,1.00461
0.4849,1.00341,1.0053
0.485,1.0166,1.00533
0.4851,1.00246,1.00536
0.4852,1.07819,1.00558
0.4853,0.697984,1.00484
0.4854,0.681797,1.00287
0.4855,0.640286,1.00073
0.4856,1.32633,1.00062
0.4857,0.905743,1.00134
0.4858,0.742647,1.00023
0.4859,1.08111,0.999679
0.486,0.898596,0.999617
0.4861,0.8728,0.998904
0.4862,0.816655,0.997938
0.4863,0.938543,0.997184
0.4864,0.692549,0.996047
0.4865,0.682138,0.994113
0.4866,1.01355,0.993197
0.4867,1.24047,0.994035
0.4868,0.782602,0.994145
0.4869,1.17244,0.99404
0.487,1.02201,0.994687
0.4871,1.09299,0.99508
0.4872,0.790686,0.994747
0.4873,0.786272,0.993455
0.4874,1.00786,0.992851
0.4875,0.938429,0.992728
0.4876,1.04003,0.992706
0.4877,1.27173,0.993728
0.4878,1.15775,0.995112
0.4879,0.933065,0.995427
0.488,1.17844,0.995805
0.4881,1.10988,0.996734
0.4882,0.899489,0.996784
0.4883,1.32276,0.9975
0.4884,0.944837,0.998354
0.4885,0.929317,0.99797
0.4886,0.81321,0.997176
0.4887,1.42113,0.997928
0.4888,1.30867,1.00023
0.4889,0.918101,1.00094
0.489,0.762777,0.99993
0.4891,1.17517,0.999736
0.4892,0.711466,0.999383
0.4893,1.15678,0.998974
0.4894,0.714039,0.998576
0.4895,0.768322,0.996964
0.4896,1.17094,0.996792
0.4897,0.898064,0.997029
0.4898,0.890212,0.996384
0.4899,1.01245,0.996102
0.49,0.8655,0.995744
0.4901,1.09565,0.995649
0.4902,1.326,0.996997
0.4903,0.977164,0.997965
0.4904,0.788402,0.997244
0.4905,0.960972,0.996476
0.4906,1.22423,0.997078
0.4907,1.24304,0.99856
0.4908,1.31635,1.00032
0.4909,0.798788,1.00068
0.491,0.873645,0.999649
0.4911,0.782448,0.998574
0.4912,0.958489,0.997772
0.4913,1.28788,0.998557
0.4914,0.822681,0.998913
0.4915,1.18857,0.998955
0.4916,0.83613,0.999039
0.4917,1.07435,0.998764
0.4918,0.822196,0.998448
0.4919,0.908776,0.997615
0.492,0.932806,0.997134
0.4921,1.04945,0.997096
0.4922,1.33151,0.998308
0.4923,1.10204,0.999676
0.4924,0.971668,0.999909
0.4925,0.965611,0.999713
0.4926,1.15614,1.0001
0.4927,1.01942,1.00065
0.4928,0.956888,1.00057
0.4929,1.34817,1.00152
0.493,1.23052,1.00332
0.4931,1.0235,1.0041
0.4932,0.891392,1.0038
0.4933,0.46661,1.00177
0.4934,0.925937,0.999856
0.4935,1.2457,1.00039
0.4936,0.794087,1.00052
0.4937,1.24984,1.00065
0.4938,0.910119,1.00115
0.4939,1.11321,1.00121
0.494,1.05854,1.00174
0.4941,1.05584,1.00209
0.4942,0.811202,1.00166
0.4943,1.24118,1.00182
0.4944,0.854494,1.0021
0.4945,1.02564,1.00172
0.4946,1.32319,1.0028
0.4947,0.856184,1.00334
0.4948,1.24683,1.00364
0.4949,1.42431,1.00572
0.495,1.05324,1.00718
0.4951,0.993569,1.00728
0.4952,1.23806,1.00796
0.4953,1.07949,1.00891
0.4954,0.951073,1.00895
0.4955,0.855976,1.00829
0.4956,0.987096,1.00774
0.4957,0.852302,1.00719
0.4958,1.12794,1.00709
0.4959,0.932513,1.00723
0.496,1.26711,1.00781
0.4961,1.3393,1.00966
0.4962,1.22135,1.01136
0.4963,1.04,1.0121
0.4964,0.85849,1.01171
0.4965,0.927623,1.01097
0.4966,1.22261,1.01137
0.4967,1.34095,1.01306
0.4968,0.877629,1.01366
0.4969,1.07611,1.01343
0.497,1.04743,1.01374
0.4971,0.876899,1.01341
0.4972,0.975696,1.01287
0.4973,0.925122,1.01248
0.4974,0.868376,1.01175
0.4975,0.7032,1.01034
0.4976,0.954262,1.0092
0.4977,1.0791,1.00925
0.4978,1.00612,1.00946
0.4979,0.883082,1.00905
0.498,0.821986,1.00807
0.4981,0.958017,1.00733
0.4982,1.15689,1.00764
0.4983,0.963688,1.00797
0.4984,1.02793,1.0079
0.4985,1.43905,1.00931
0.4986,1.34776,1.01172
0.4987,1.0968,1.01303
0.4988,1.05755,1.01344
0.4989,0.894918,1.0132
0.499,1.18702,1.01338
0.4991,0.897682,1.01356
0.4992,0.838062,1.01265
0.4993,1.22985,1.01278
0.4994,0.719507,1.01254
0.4995,1.33599,1.01264
0.4996,0.902173,1.0133
0.4997,0.715516,1.01202
0.4998,1.05571,1.01123
0.4999,1.12179,1.01172
0.5,1.16828,1.01255
0.5001,1.02659,1.01308
0.5002,0.945781,1.01291
0.5003,1.22725,1.01337
0.5004,1.16839,1.01453
0.5005,0.646236,1.01386
0.5006,0.882419,1.0123
0.5007,1.09217,1.01214
0.5008,0.954688,1.01221
0.5009,1.13261,1.01241
0.501,0.989585,1.01271
0.5011,1.10202,1.01292
0.5012,0.864512,1.01273
0.5013,0.558671,1.01085
0.5014,1.12397,1.00979
0.5015,0.962933,1.01
0.5016,1.07256,1.01004
0.5017,1.05918,1.01039
0.5018,0.737505,1.00969
0.5019,1.01142,1.00885
0.502,0.896329,1.0085
0.5021,0.685456,1.00714
0.5022,1.12504,1.0065
0.5023,1.1079,1.00719
0.5024,0.925524,1.00725
0.5025,1.1116,1.00732
0.5026,1.0315,1.00772
0.5027,1.00834,1.0078
0.5028,1.17493,1.00832
0.5029,0.910001,1.00854
0.503,0.431061,1.00642
0.5031,1.25638,1.0054
0.5032,0.599846,1.00492
0.5033,0.757117,1.00287
0.5034,1.10915,1.00244
0.5035,0.983468,1.00271
0.5036,0.565529,1.00128
0.5037,1.04364,1.00005
0.5038,1.01517,1.00023
0.5039,1.157,1.00077
0.504,1.06345,1.00146
0.5041,1.08342,1.00191
0.5042,0.872591,1.00176
0.5043,0.936836,1.00115
0.5044,0.905769,1.00065
0.5045,0.837421,0.999841
0.5046,0.929228,0.999111
0.5047,1.04385,0.999032
0.5048,0.737116,0.998352
0.5049,0.686619,0.996558
0.505,0.620197,0.994408
0.5051,1.06896,0.99347
0.5052,1.13623,0.994153
0.5053,1.22527,0.995322
0.5054,0.664488,0.995006
0.5055,1.51122,0.995588
0.5056,1.42292,0.998541
0.5057,1.02299,0.999947
0.5058,1.03155,1.00012
0.5059,1.04795,1.00037
0.506,1.07337,1.00074
0.5061,0.863383,1.00054
0.5062,0.832448,0.999585
0.5063,1.32112,1.00007
0.5064,0.875111,1.00068
0.5065,1.10312,1.00061
0.5066,1.08804,1.0012
0.5067,1.3397,1.00254
0.5068,1.05369,1.00375
0.5069,0.600671,1.00265
0.507,1.08431,1.00164
0.5071,0.972739,1.00181
0.5072,0.946984,1.00155
0.5073,1.11572,1.00174
0.5074,1.31062,1.00306
0.5075,1.04221,1.00415
0.5076,1.18787,1.00484
0.5077,0.932048,1.00519
0.5078,1.06002,1.00513
0.5079,0.893625,1.00495
0.508,0.800061,1.00396
0.5081,1.06165,1.0035
0.5082,1.26914,1.00452
0.5083,1.12215,1.00571
0.5084,1.48099,1.00757
0.5085,0.77856,1.00833
0.5086,0.812613,1.007
0.5087,1.03474,1.00648
0.5088,0.873796,1.00615
0.5089,0.823834,1.00517
0.509,1.02295,1.00465
0.5091,0.82695,1.00415
0.5092,1.33216,1.00463
0.5093,0.997468,1.00563
0.5094,1.11398,1.00594
0.5095,0.948392,1.0061
0.5096,1.04595,1.00605
0.5097,0.594271,1.00488
0.5098,1.11749,1.00395
0.5099,1.47544,1.00578
0.51,1.08354,1.00749
0.5101,0.880125,1.00733
0.5102,0.863793,1.00649
0.5103,0.98398,1.00597
0.5104,0.876053,1.00549
0.5105,1.5442,1.00677
0.5106,0.96208,1.00832
0.5107,0.864683,1.00772
0.5108,1.18244,1.00782
0.5109,1.12066,1.00872
0.511,1.11212,1.0094
0.5111,0.938184,1.0095
0.5112,0.833659,1.00872
0.5113,1.27387,1.009
0.5114,0.734954,1.00898
0.5115,1.0696,1.00831
0.5116,1.12883,1.00888
0.5117,0.997703,1.00922
0.5118,0.880387,1.00878
0.5119,0.706005,1.00743
0.512,0.744992,1.00566
0.5121,1.06839,1.00504
0.5122,1.09378,1.00552
0.5123,1.06869,1.00599
0.5124,0.804803,1.00556
0.5125,1.12599,1.00531
0.5126,1.09329,1.00596
0.5127,0.998888,1.00621
0.5128,0.73969,1.00535
0.5129,1.25142,1.00529
0.513,1.09649,1.00635
0.5131,1.18014,1.00718
0.5132,1.20513,1.00834
0.5133,1.36842,1.01008
0.5134,1.01317,1.01121
0.5135,0.91909,1.01093
0.5136,1.08095,1.01086
0.5137,1.34128,1.01212
0.5138,0.855047,1.01266
0.5139,1.32744,1.01315
0.514,0.821308,1.01353
0.5141,0.82603,1.01234
0.5142,0.587146,1.01043
0.5143,0.671999,1.00804
0.5144,1.26016,1.00778
0.5145,1.1219,1.00893
0.5146,1.01193,1.00929
0.5147,0.834308,1.00875
0.5148,1.34835,1.00927
0.5149,1.00645,1.01032
0.515,0.98503,1.01023
0.5151,0.901366,1.00981
0.5152,0.980135,1.00938
0.5153,1.04758,1.0094
0.5154,1.39155,1.01072
0.5155,0.659344,1.01081
0.5156,0.775647,1.00898
0.5157,1.25151,1.009
0.5158,0.80486,1.00912
0.5159,1.24312,1.00922
0.516,1.19245,1.01052
0.5161,0.563796,1.0097
0.5162,1.13853,1.0087
0.5163,1.09381,1.00938
0.5164,0.849837,1.00914
0.5165,1.17807,1.00917
0.5166,0.979991,1.00961
0.5167,0.950787,1.00933
0.5168,1.05988,1.00931
0.5169,1.05255,1.0096
0.517,0.837566,1.0092
0.5171,0.841091,1.00813
0.5172,0.722325,1.00671
0.5173,1.43757,1.00717
0.5174,0.724777,1.00764
0.5175,0.792305,1.00608
0.5176,1.25472,1.00618
0.5177,0.831164,1.00641
0.5178,0.944693,1.00567
0.5179,0.598288,1.00421
0.518,1.20467,1.00356
0.5181,1.00378,1.00419
0.5182,1.14461,1.00463
0.5183,0.724978,1.00419
0.5184,0.818915,1.00274
0.5185,0.944069,1.00198
0.5186,0.565011,1.00043
0.5187,1.08888,0.999343
0.5188,1.06911,0.999842
0.5189,1.05576,1.00023
0.519,1.19336,1.00101
0.5191,1.3762,1.00279
0.5192,1.28482,1.00484
0.5193,1.11808,1.00607
0.5194,0.800231,1.00578
0.5195,1.06447,1.00532
0.5196,1.24489,1.00626
0.5197,0.830058,1.00645
0.5198,1.06777,1.00609
0.5199,1.17936,1.00683
0.52,0.884078,1.00698
0.5201,1.39487,1.00781
0.5202,0.988055,1.00896
0.5203,0.692894,1.00791
0.5204,0.76683,1.00617
0.5205,1.15281,1.00588
0.5206,1.01009,1.00635
0.5207,0.861142,1.00591
0.5208,1.13344,1.00585
0.5209,1.12412,1.00662
0.521,0.716631,1.00608
0.5211,0.964198,1.00504
0.5212,1.02657,1.00498
0.5213,1.35708,1.00615
0.5214,1.31293,1.00821
0.5215,1.10415,1.00947
0.5216,0.953361,1.00959
0.5217,1.44888,1.01079
0.5218,1.19903,1.01275
0.5219,1.03502,1.0134
0.522,0.74753,1.01264
0.5221,0.964743,1.01166
0.5222,0.977243,1.0114
0.5223,1.19854,1.01188
0.5224,1.01929,1.01249
0.5225,1.00002,1.01247
0.5226,0.904775,1.0121
0.5227,1.18428,1.0123
0.5228,0.752634,1.01202
0.5229,0.898281,1.01086
0.523,0.659992,1.00941
0.5231,0.947605,1.00812
0.5232,1.0356,1.00801
0.5233,0.809015,1.00748
0.5234,1.17655,1.00738
0.5235,0.93409,1.00769
0.5236,1.24601,1.0082
0.5237,1.02379,1.00899
0.5238,1.60444,1.01091
0.5239,0.996495,1.01272
0.524,0.69741,1.01168
0.5241,1.05902,1.01085
0.5242,0.880385,1.01059
0.5243,1.23072,1.01087
0.5244,0.859664,1.01108
0.5245,0.906364,1.01028
0.5246,1.02173,1.00999
0.5247,0.812676,1.00941
0.5248,0.994658,1.00875
0.5249,0.997579,1.00867
0.525,0.59606,1.00734
0.5251,1.18992,1.00663
0.5252,0.942372,1.007
0.5253,0.822418,1.00622
0.5254,1.00746,1.00565
0.5255,0.979617,1.00557
0.5256,1.03738,1.00559
0.5257,0.850244,1.0052
0.5258,1.10773,1.00504
0.5259,1.00012,1.00534
0.526,0.955656,1.00517
0.5261,0.913744,1.00473
0.5262,0.992452,1.00441
0.5263,0.651141,1.00326
0.5264,0.91618,1.00189
0.5265,1.25027,1.0024
0.5266,1.02332,1.00324
0.5267,0.676827,1.00228
0.5268,0.836476,1.00074
0.5269,0.850568,0.999757
0.527,1.19758,0.99991
0.5271,0.75489,0.999761
0.5272,1.03155,0.999094
0.5273,0.766706,0.998468
0.5274,1.5353,0.999423
0.5275,0.799257,1.00047
0.5276,1.29703,1.00077
0.5277,1.16976,1.00223
0.5278,0.972049,1.00266
0.5279,1.3278,1.00358
0.528,1.31247,1.00557
0.5281,1.1155,1.00687
0.5282,1.27336,1.00805
0.5283,0.672423,1.00783
0.5284,0.840126,1.00625
0.5285,1.04045,1.00584
0.5286,0.774895,1.00522
0.5287,0.974959,1.00441
0.5288,0.868553,1.00389
0.5289,1.01879,1.00351
0.529,1.10546,1.00388
0.5291,0.879135,1.00381
0.5292,0.969375,1.00331
0.5293,1.25937,1.004
0.5294,1.09646,1.00509
0.5295,1.25219,1.00615
0.5296,1.04368,1.00704
0.5297,1.01856,1.00719
0.5298,1.24025,1.00796
0.5299,0.541159,1.00722
0.53,1.04948,1.0059
0.5301,0.887658,1.00566
0.5302,0.762004,1.00453
0.5303,1.18495,1.00433
0.5304,0.94423,1.00471
0.5305,0.673002,1.00348
0.5306,1.17424,1.00298
0.5307,0.913738,1.00324
0.5308,1.24258,1.00371
0.5309,0.931595,1.00423
0.531,1.04811,1.00414
0.5311,0.97299,1.00418
0.5312,1.39243,1.0053
0.5313,1.21742,1.00718
0.5314,1.28024,1.00869
0.5315,0.895991,1.00919
0.5316,1.51377,1.01041
0.5317,0.979066,1.01189
0.5318,1.17745,1.01231
0.5319,1.10151,1.0131
0.532,1.11539,1.0137
0.5321,0.815684,1.0134
0.5322,0.799598,1.01211
0.5323,0.918191,1.01115
0.5324,1.09876,1.01113
0.5325,1.10529,1.0117
0.5326,1.05811,1.01214
0.5327,1.16123,1.01275
0.5328,0.579239,1.01186
0.5329,0.602232,1.00922
0.533,1.26841,1.00876
0.5331,0.957304,1.00941
0.5332,0.851289,1.00875
0.5333,0.875437,1.00784
0.5334,1.07648,1.00764
0.5335,0.643045,1.00672
0.5336,1.23113,1.00628
0.5337,0.842854,1.00647
0.5338,0.84708,1.00546
0.5339,1.27079,1.0058
0.534,0.765553,1.00587
0.5341,1.23349,1.00583
0.5342,0.972688,1.00644
0.5343,0.866979,1.0059
0.5344,0.829612,1.00491
0.5345,0.869888,1.00394
0.5346,0.747186,1.00272
0.5347,0.885922,1.00155
0.5348,1.03676,1.0013
0.5349,0.748682,1.00062
0.535,0.801409,0.999207
0.5351,0.86913,0.99818
0.5352,1.03918,0.997904
0.5353,0.785063,0.997367
0.5354,0.881404,0.996339
0.5355,1.16911,0.99652
0.5356,1.26301,0.997895
0.5357,1.01233,0.99877
0.5358,1.0626,0.999013
0.5359,0.913192,0.998943
0.536,1.00243,0.998685
0.5361,0.853565,0.998243
0.5362,0.903672,0.997493
0.5363,0.912151,0.996932
0.5364,0.932683,0.996466
0.5365,0.967543,0.996175
0.5366,0.975523,0.996021
0.5367,1.13068,0.996378
0.5368,1.14543,0.997266
0.5369,0.465463,0.996064
0.537,0.928047,0.99419
0.5371,0.849415,0.993529
0.5372,0.856223,0.992648
0.5373,0.986596,0.992202
0.5374,1.20805,0.99286
0.5375,1.24272,0.994316
0.5376,0.803731,0.994497
0.5377,0.770277,0.993198
0.5378,1.17658,0.993074
0.5379,1.07043,0.993891
0.538,1.30093,0.995092
0.5381,0.817254,0.995493
0.5382,0.84973,0.994478
0.5383,1.34645,0.995127
0.5384,0.715753,0.995353
0.5385,1.22924,0.99521
0.5386,1.28222,0.996841
0.5387,0.860923,0.997309
0.5388,0.949529,0.996733
0.5389,0.910917,0.996316
0.539,1.0056,0.996078
0.5391,1.34208,0.997191
0.5392,0.83008,0.997748
0.5393,0.88147,0.996859
0.5394,1.38459,0.997711
0.5395,1.15187,0.999406
0.5396,1.20279,1.00052
0.5397,1.04246,1.00129
0.5398,0.674265,1.00039
0.5399,0.652215,0.998278
0.54,1.0761,0.997438
0.5401,1.36,0.99882
0.5402,0.889458,0.999609
0.5403,1.27766,1.00013
0.5404,1.02264,1.00107
0.5405,0.8324,1.00061
0.5406,1.12335,1.00047
0.5407,1.14472,1.00131
0.5408,0.910038,1.00147
0.5409,1.35889,1.0023
0.541,1.02797,1.0035
0.5411,0.501974,1.00201
0.5412,0.947578,1.00027
0.5413,1.04394,1.00024
0.5414,1.11437,1.00074
0.5415,1.15914,1.00159
0.5416,0.78395,1.0014
0.5417,0.776505,1.00001
0.5418,1.18349,0.99989
0.5419,0.901531,1.00016
0.542,1.2091,1.0005
0.5421,1.07073,1.00138
0.5422,1.19283,1.00219
0.5423,1.13051,1.00319
0.5424,1.04031,1.00371
0.5425,1.13323,1.00423
0.5426,0.998999,1.00461
0.5427,1.14053,1.00502
0.5428,0.91501,1.00516
0.5429,0.680488,1.00387
0.543,0.885953,1.00248
0.5431,0.77803,1.00142
0.5432,1.00107,1.00071
0.5433,1.175,1.00126
0.5434,1.23554,1.00254
0.5435,0.879907,1.00288
0.5436,0.831276,1.00196
0.5437,0.912194,1.00115
0.5438,1.20913,1.00152
0.5439,0.914597,1.0019
0.544,1.44779,1.00302
0.5441,1.08063,1.00466
0.5442,0.817847,1.00431
0.5443,0.783956,1.00304
0.5444,1.0876,1.00261
0.5445,0.995839,1.00286
0.5446,1.07531,1.00306
0.5447,1.16596,1.0038
0.5448,0.798259,1.00366
0.5449,0.967988,1.00291
0.545,1.28285,1.00368
0.5451,1.33869,1.0056
0.5452,0.805356,1.00602
0.5453,1.42138,1.00669
0.5454,1.17713,1.00852
0.5455,1.16888,1.00955
0.5456,0.845901,1.00954
0.5457,0.907166,1.0087
0.5458,0.743478,1.00756
0.5459,0.946878,1.00654
0.546,0.549452,1.00492
0.5461,1.19528,1.00409
0.5462,0.917443,1.00442
0.5463,1.06473,1.00433
0.5464,0.441322,1.00276
0.5465,1.10668,1.00133
0.5466,0.955006,1.00151
0.5467,1.02912,1.00145
0.5468,0.749573,1.00075
0.5469,1.05606,1.00014
0.547,1.24966,1.00109
0.5471,0.974969,1.00179
0.5472,1.03149,1.0018
0.5473,1.58476,1.00372
0.5474,1.26025,1.00634
0.5475,1.29213,1.00803
0.5476,0.827116,1.00835
0.5477,0.306983,1.00559
0.5478,0.883461,1.00302
0.5479,0.771946,1.00192
0.548,0.970197,1.0011
0.5481,0.57728,0.999679
0.5482,0.744211,0.997556
0.5483,0.771375,0.996054
0.5484,0.899328,0.995047
0.5485,1.25063,0.995548
0.5486,0.808009,0.99576
0.5487,0.852881,0.994724
0.5488,1.30547,0.995253
0.5489,0.530983,0.994771
0.549,1.19555,0.993947
0.5491,1.03392,0.994704
0.5492,1.03032,0.994938
0.5493,0.837791,0.994557
0.5494,0.724108,0.993219
0.5495,1.07527,0.992633
0.5496,1.07271,0.993142
0.5497,1.18825,0.994003
0.5498,0.98972,0.994597
0.5499,0.706046,0.993679
0.55,1.1144,0.993156
0.5501,1.15356,0.994038
0.5502,1.15706,0.995048
0.5503,1.29912,0.996508
0.5504,1.16718,0.99799
0.5505,0.891467,0.998186
0.5506,0.972701,0.997772
0.5507,1.42844,0.999042
0.5508,0.949934,1.00023
0.5509,0.894386,0.999744
0.551,1.08032,0.999667
0.5511,1.04893,1.00007
0.5512,0.986742,1.00018
0.5513,0.838945,0.999638
0.5514,1.0356,0.999247
0.5515,1.18861,0.999954
0.5516,0.886855,1.00019
0.5517,1.22524,1.00054
0.5518,1.08174,1.0015
0.5519,1.25664,1.00255
0.552,1.21354,1.00401
0.5521,1.21596,1.00533
0.5522,0.682706,1.00497
0.5523,0.625267,1.00278
0.5524,0.571718,1.00024
0.5525,1.05259,0.999066
0.5526,1.07273,0.999464
0.5527,1.2215,1.00039
0.5528,0.957882,1.00095
0.5529,1.1705,1.00134
0.553,0.859905,1.00143
0.5531,1.18533,1.00156
0.5532,0.976194,1.00206
0.5533,1.21871,1.00266
0.5534,0.991306,1.0033
0.5535,1.00846,1.00328
0.5536,0.961788,1.00316
0.5537,1.03083,1.00312
0.5538,1.39297,1.00443
0.5539,0.947963,1.00547
0.554,0.518879,1.00376
0.5541,0.945508,1.00206
0.5542,0.67678,1.00087
0.5543,0.935761,0.999649
0.5544,0.89282,0.999114
0.5545,0.973895,0.998702
0.5546,1.21735,0.999309
0.5547,1.17352,1.00054
0.5548,0.795774,1.00044
0.5549,1.30085,1.00074
0.555,0.990577,1.00165
0.5551,1.01206,1.00164
0.5552,0.86586,1.00125
0.5553,0.855303,1.00037
0.5554,0.986099,0.999871
0.5555,0.94821,0.999666
0.5556,0.976499,0.999433
0.5557,0.983106,0.99931
0.5558,1.04617,0.999406
0.5559,0.80261,0.998936
0.556,1.00073,0.998326
0.5561,1.29696,0.999269
0.5562,1.06722,1.00041
0.5563,1.14043,1.00106
0.5564,0.851309,1.00103
0.5565,0.946277,1.00039
0.5566,1.02029,1.00028
0.5567,0.618049,0.999148
0.5568,0.912414,0.997683
0.5569,0.733866,0.996589
0.557,1.25216,0.996567
0.5571,1.23962,0.998129
0.5572,0.702166,0.997958
0.5573,0.841635,0.996542
0.5574,0.971898,0.99598
0.5575,0.859842,0.995478
0.5576,0.765827,0.994334
0.5577,0.631039,0.992481
0.5578,0.646205,0.990264
0.5579,0.772676,0.988505
0.558,0.762485,0.987121
0.5581,1.41647,0.987763
0.5582,0.853272,0.988684
0.5583,0.986293,0.988252
0.5584,0.839995,0.987782
0.5585,1.25588,0.988159
0.5586,0.988314,0.988998
0.5587,1.09431,0.989325
0.5588,0.950343,0.989532
0.5589,0.834578,0.988924
0.559,1.40077,0.98973
0.5591,0.840859,0.990551
0.5592,0.872348,0.989712
0.5593,0.779922,0.988688
0.5594,0.965936,0.987963
0.5595,0.849461,0.98746
0.5596,1.1835,0.987642
0.5597,1.03782,0.988412
0.5598,1.23087,0.989326
0.5599,1.21636,0.990794
0.56,1.34654,0.992615
0.5601,1.19428,0.994354
0.5602,1.03932,0.995121
0.5603,1.04302,0.99541
0.5604,0.94532,0.995402
0.5605,0.766312,0.994528
0.5606,0.674504,0.992811
0.5607,0.865117,0.991414
0.5608,0.992883,0.991023
0.5609,0.516397,0.989543
0.561,1.12429,0.988483
0.5611,0.731542,0.988103
0.5612,0.834027,0.986817
0.5613,1.08523,0.986647
0.5614,0.967754,0.986897
0.5615,0.952094,0.986728
0.5616,1.07331,0.98689
0.5617,1.31612,0.988192
0.5618,1.06898,0.989472
0.5619,1.01376,0.989797
0.562,0.72821,0.989053
0.5621,1.34764,0.989359
0.5622,1.1582,0.99101
0.5623,0.9788,0.991495
0.5624,0.637343,0.990346
0.5625,0.811885,0.988682
0.5626,1.03996,0.988289
0.5627,1.16757,0.989012
0.5628,1.22953,0.990325
0.5629,0.921758,0.990859
0.563,0.97449,0.990591
0.5631,1.20556,0.991214
0.5632,1.12709,0.992311
0.5633,1.14708,0.993218
0.5634,0.995525,0.993707
0.5635,0.922785,0.99349
0.5636,1.33639,0.994343
0.5637,1.18358,0.996007
0.5638,0.713896,0.995711
0.5639,1.23105,0.995565
0.564,1.00362,0.996328
0.5641,0.990599,0.996333
0.5642,1.04216,0.996458
0.5643,1.19657,0.997228
0.5644,1.02331,0.997934
0.5645,0.840058,0.997519
0.5646,1.0499,0.99719
0.5647,0.887347,0.997011
0.5648,1.14163,0.99712
0.5649,1.05874,0.997766
0.565,1.34307,0.999038
0.5651,1.15082,1.00059
0.5652,0.908351,1.00077
0.5653,1.00797,1.00051
0.5654,0.94005,1.00034
0.5655,0.996779,1.00014
0.5656,1.08059,1.00038
0.5657,0.874587,1.00024
0.5658,0.833032,0.999321
0.5659,1.16642,0.999324
0.566,1.10036,1.00016
0.5661,1.24418,1.00124
0.5662,1.04927,1.00215
0.5663,1.13123,1.0027
0.5664,0.979746,1.00304
0.5665,1.24597,1.00372
0.5666,1.18359,1.00505
0.5667,0.762853,1.00485
0.5668,1.17631,1.00462
0.5669,0.581781,1.00384
0.567,1.12399,1.00289
0.5671,1.33961,1.00433
0.5672,1.16223,1.00587
0.5673,1.18454,1.00692
0.5674,1.21964,1.00814
0.5675,1.02521,1.00886
0.5676,0.754816,1.00811
0.5677,0.945295,1.00712
0.5678,0.605255,1.00567
0.5679,1.02199,1.00447
0.568,0.870387,1.0041
0.5681,1.10501,1.004
0.5682,1.29508,1.00523
0.5683,1.32058,1.00712
0.5684,1.01535,1.00813
0.5685,0.914747,1.00786
0.5686,0.866755,1.00713
0.5687,1.02775,1.00675
0.5688,1.28997,1.00771
0.5689,0.903939,1.00827
0.569,0.918918,1.00766
0.5691,0.909793,1.00707
0.5692,1.01862,1.00681
0.5693,0.694085,1.00586
0.5694,0.842503,1.00438
0.5695,0.654425,1.00277
0.5696,1.35209,1.00278
0.5697,1.27568,1.00472
0.5698,1.22715,1.00627
0.5699,1.06399,1.00714
0.57,1.03016,1.00739
0.5701,1.06037,1.00763
0.5702,0.840906,1.00727
0.5703,1.37452,1.0079
0.5704,0.950892,1.00887
0.5705,0.945035,1.00849
0.5706,0.905357,1.00797
0.5707,1.24585,1.00839
0.5708,1.00427,1.00912
0.5709,1.27879,1.00995
0.571,1.16431,1.01128
0.5711,0.828472,1.01118
0.5712,0.973677,1.01049
0.5713,1.05455,1.01052
0.5714,1.29454,1.01154
0.5715,0.910727,1.01211
0.5716,1.14415,1.01221
0.5717,1.23215,1.01331
0.5718,0.773276,1.01325
0.5719,1.09082,1.01274
0.572,0.562457,1.01157
0.5721,1.30113,1.01107
0.5722,0.886411,1.01159
0.5723,0.748102,1.01037
0.5724,1.04105,1.00965
0.5725,0.916721,1.00946
0.5726,0.932674,1.00892
0.5727,1.14309,1.00911
0.5728,0.951233,1.00934
0.5729,1.42978,1.01048
0.573,1.07761,1.012
0.5731,1.25404,1.01297
0.5732,0.859879,1.01324
0.5733,1.20295,1.01336
0.5734,1.10185,1.01423
0.5735,1.12096,1.01483
0.5736,0.971409,1.01503
