# PTYA_CSV_VERSION: 1
# SIGNAL: name=time, group=General, row=0, col=0, dim=1
# SIGNAL: name=input, group=General, row=0, col=0, dim=1
# SIGNAL: name=output, group=General, row=0, col=0, dim=1
time,input,output
0.1711,-0.951057,-0.630036
0.1712,-0.940881,-0.639809
0.1713,-0.929777,-0.64895
0.1714,-0.917755,-0.657451
0.1715,-0.904828,-0.665303
0.1716,-0.891007,-0.672498
0.1717,-0.876307,-0.67903
0.1718,-0.860743,-0.684892
0.1719,-0.844329,-0.690077
0.172,-0.827081,-0.694582
0.1721,-0.809018,-0.698401
0.1722,-0.790156,-0.701531
0.1723,-0.770514,-0.703969
0.1724,-0.750112,-0.705711
0.1725,-0.728969,-0.706758
0.1726,-0.707107,-0.707107
0.1727,-0.684548,-0.706758
0.1728,-0.661313,-0.705712
0.1729,-0.637425,-0.703969
0.173,-0.612908,-0.701531
0.1731,-0.587786,-0.698401
0.1732,-0.562084,-0.694582
0.1733,-0.535828,-0.690078
0.1734,-0.509042,-0.684892
0.1735,-0.481755,-0.67903
0.1736,-0.453992,-0.672499
0.1737,-0.42578,-0.665303
0.1738,-0.397149,-0.657452
0.1739,-0.368126,-0.648951
0.174,-0.338739,-0.63981
0.1741,-0.309018,-0.630037
0.1742,-0.278992,-0.619643
0.1743,-0.248691,-0.608637
0.1744,-0.218144,-0.59703
0.1745,-0.187382,-0.584835
0.1746,-0.156435,-0.572062
0.1747,-0.125335,-0.558724
0.1748,-0.0941098,-0.544836
0.1749,-0.0627915,-0.530409
0.175,-0.0314117,-0.515459
0.1751,-9.41749e-07,-0.500001
0.1752,0.0314098,-0.484048
0.1753,0.0627896,-0.467619
0.1754,0.0941074,-0.450727
0.1755,0.125332,-0.433391
0.1756,0.156433,-0.415628
0.1757,0.18738,-0.397454
0.1758,0.218141,-0.378887
0.1759,0.248689,-0.359947
0.176,0.27899,-0.340652
0.1761,0.309016,-0.32102
0.1762,0.338737,-0.301072
0.1763,0.368124,-0.280827
0.1764,0.397147,-0.260304
0.1765,0.425778,-0.239525
0.1766,0.453989,-0.218509
0.1767,0.481752,-0.197277
0.1768,0.50904,-0.175851
0.1769,0.535826,-0.154251
0.177,0.562082,-0.132499
0.1771,0.587784,-0.110617
0.1772,0.612906,-0.0886248
0.1773,0.637423,-0.0665454
0.1774,0.661311,-0.0444004
0.1775,0.684546,-0.0222116
0.1776,0.707106,-7.94906e-07
0.1777,0.728968,0.02221
0.1778,0.75011,0.0443988
0.1779,0.770513,0.0665438
0.178,0.790154,0.0886232
0.1781,0.809016,0.110615
0.1782,0.82708,0.132498
0.1783,0.844327,0.15425
0.1784,0.860741,0.17585
0.1785,0.876306,0.197276
0.1786,0.891006,0.218507
0.1787,0.904827,0.239523
0.1788,0.917754,0.260303
0.1789,0.929776,0.280825
0.179,0.94088,0.301071
0.1791,0.951056,0.321019
0.1792,0.960293,0.340651
0.1793,0.968583,0.359946
0.1794,0.975916,0.378886
0.1795,0.982287,0.397452
0.1796,0.987688,0.415626
0.1797,0.992115,0.43339
0.1798,0.995562,0.450726
0.1799,0.998027,0.467618
0.18,0.999507,0.484047
0.1801,1,0.499999
0.1802,0.999507,0.515458
0.1803,0.998027,0.530408
0.1804,0.995562,0.544835
0.1805,0.992115,0.558724
0.1806,0.987689,0.572061
0.1807,0.982287,0.584834
0.1808,0.975917,0.59703
0.1809,0.968583,0.608636
0.181,0.960294,0.619642
0.1811,0.951057,0.630036
0.1812,0.940881,0.639809
0.1813,0.929777,0.64895
0.1814,0.917755,0.657451
0.1815,0.904828,0.665303
0.1816,0.891007,0.672498
0.1817,0.876307,0.67903
0.1818,0.860743,0.684892
0.1819,0.844329,0.690077
0.182,0.827081,0.694582
0.1821,0.809018,0.698401
0.1822,0.790156,0.701531
0.1823,0.770514,0.703969
0.1824,0.750112,0.705711
0.1825,0.728969,0.706758
0.1826,0.707108,0.707107
0.1827,0.684548,0.706758
0.1828,0.661313,0.705712
0.1829,0.637425,0.703969
0.183,0.612908,0.701531
0.1831,0.587786,0.698401
0.1832,0.562084,0.694582
0.1833,0.535828,0.690078
0.1834,0.509043,0.684892
0.1835,0.481755,0.67903
0.1836,0.453992,0.672499
0.1837,0.42578,0.665304
0.1838,0.397149,0.657452
0.1839,0.368126,0.648951
0.184,0.338739,0.63981
0.1841,0.309018,0.630037
0.1842,0.278992,0.619643
0.1843,0.248691,0.608637
0.1844,0.218144,0.597031
0.1845,0.187383,0.584835
0.1846,0.156436,0.572062
0.1847,0.125334,0.558725
0.1848,0.0941097,0.544836
0.1849,0.0627917,0.530409
0.185,0.031412,0.515459
0.1851,1.26759e-06,0.500001
0.1852,-0.0314095,0.484049
0.1853,-0.0627892,0.467619
0.1854,-0.0941072,0.450728
0.1855,-0.125332,0.433391
0.1856,-0.156433,0.415628
0.1857,-0.18738,0.397454
0.1858,-0.218142,0.378888
0.1859,-0.248689,0.359947
0.186,-0.27899,0.340652
0.1861,-0.309016,0.321021
0.1862,-0.338737,0.301072
0.1863,-0.368123,0.280827
0.1864,-0.397147,0.260304
0.1865,-0.425778,0.239525
0.1866,-0.453989,0.218509
0.1867,-0.481753,0.197277
0.1868,-0.50904,0.175851
0.1869,-0.535826,0.154251
0.187,-0.562082,0.132499
0.1871,-0.587784,0.110617
0.1872,-0.612906,0.0886249
0.1873,-0.637423,0.0665455
0.1874,-0.661311,0.0444005
0.1875,-0.684546,0.0222116
0.1876,-0.707106,8.83516e-07
0.1877,-0.728968,-0.0222099
0.1878,-0.75011,-0.0443987
0.1879,-0.770512,-0.0665438
0.188,-0.790154,-0.0886231
0.1881,-0.809016,-0.110615
0.1882,-0.82708,-0.132498
0.1883,-0.844327,-0.15425
0.1884,-0.860741,-0.175849
0.1885,-0.876306,-0.197276
0.1886,-0.891006,-0.218507
0.1887,-0.904827,-0.239523
0.1888,-0.917754,-0.260303
0.1889,-0.929776,-0.280825
0.189,-0.94088,-0.301071
0.1891,-0.951056,-0.321019
0.1892,-0.960293,-0.340651
0.1893,-0.968583,-0.359946
0.1894,-0.975917,-0.378886
0.1895,-0.982287,-0.397452
0.1896,-0.987688,-0.415626
0.1897,-0.992115,-0.43339
0.1898,-0.995562,-0.450726
0.1899,-0.998027,-0.467617
0.19,-0.999507,-0.484047
0.1901,-1,-0.499999
0.1902,-0.999507,-0.515458
0.1903,-0.998027,-0.530408
0.1904,-0.995562,-0.544835
0.1905,-0.992115,-0.558723
0.1906,-0.987689,-0.572061
0.1907,-0.982287,-0.584834
0.1908,-0.975917,-0.59703
0.1909,-0.968583,-0.608636
0.191,-0.960294,-0.619642
0.1911,-0.951057,-0.630036
0.1912,-0.940881,-0.639809
0.1913,-0.929777,-0.64895
0.1914,-0.917755,-0.657451
0.1915,-0.904828,-0.665303
0.1916,-0.891007,-0.672498
0.1917,-0.876307,-0.67903
0.1918,-0.860743,-0.684892
0.1919,-0.844329,-0.690077
0.192,-0.827081,-0.694582
0.1921,-0.809018,-0.698401
0.1922,-0.790156,-0.701531
0.1923,-0.770514,-0.703969
0.1924,-0.750112,-0.705711
0.1925,-0.72897,-0.706758
0.1926,-0.707108,-0.707107
0.1927,-0.684548,-0.706758
0.1928,-0.661313,-0.705712
0.1929,-0.637425,-0.703969
0.193,-0.612908,-0.701531
0.1931,-0.587786,-0.698401
0.1932,-0.562084,-0.694582
0.1933,-0.535828,-0.690078
0.1934,-0.509042,-0.684892
0.1935,-0.481755,-0.67903
0.1936,-0.453992,-0.672499
0.1937,-0.42578,-0.665303
0.1938,-0.397149,-0.657452
0.1939,-0.368126,-0.648951
0.194,-0.338739,-0.63981
0.1941,-0.309018,-0.630037
0.1942,-0.278992,-0.619643
0.1943,-0.248691,-0.608637
0.1944,-0.218144,-0.59703
0.1945,-0.187382,-0.584835
0.1946,-0.156435,-0.572062
0.1947,-0.125335,-0.558724
0.1948,-0.0941098,-0.544836
0.1949,-0.0627924,-0.530409
0.195,-0.0314122,-0.515459
0.1951,-1.41859e-06,-0.500001
0.1952,0.0314094,-0.484049
0.1953,0.0627891,-0.467619
0.1954,0.0941074,-0.450728
0.1955,0.125332,-0.433391
0.1956,0.156433,-0.415628
0.1957,0.18738,-0.397454
0.1958,0.218141,-0.378888
0.1959,0.248689,-0.359947
0.196,0.27899,-0.340652
0.1961,0.309016,-0.321021
0.1962,0.338737,-0.301072
0.1963,0.368123,-0.280827
0.1964,0.397147,-0.260304
0.1965,0.425778,-0.239525
0.1966,0.453989,-0.218509
0.1967,0.481752,-0.197277
0.1968,0.50904,-0.175851
0.1969,0.535826,-0.154251
0.197,0.562082,-0.132499
0.1971,0.587784,-0.110617
0.1972,0.612906,-0.0886249
0.1973,0.637423,-0.0665455
0.1974,0.661311,-0.0444005
0.1975,0.684546,-0.0222117
0.1976,0.707106,-8.90739e-07
0.1977,0.728968,0.0222099
0.1978,0.75011,0.0443987
0.1979,0.770513,0.0665437
0.198,0.790154,0.0886231
0.1981,0.809016,0.110615
0.1982,0.82708,0.132498
0.1983,0.844327,0.15425
0.1984,0.860741,0.175849
0.1985,0.876306,0.197276
0.1986,0.891006,0.218507
0.1987,0.904826,0.239523
0.1988,0.917754,0.260303
0.1989,0.929776,0.280825
0.199,0.94088,0.301071
0.1991,0.951056,0.321019
0.1992,0.960293,0.340651
0.1993,0.968583,0.359946
0.1994,0.975916,0.378886
0.1995,0.982287,0.397452
0.1996,0.987688,0.415626
0.1997,0.992115,0.43339
0.1998,0.995562,0.450726
0.1999,0.998027,0.467617
