# PTYA_CSV_VERSION: 1
# SIGNAL: name=time, group=General, row=0, col=0, dim=1
# SIGNAL: name=input, group=General, row=0, col=0, dim=1
# SIGNAL: name=output, group=General, row=0, col=0, dim=1
time,input,output
0.1649,-0.992114,-0.00553308
0.165,-0.998027,-0.00557685
0.1651,-1,-0.00559837
0.1652,-0.998027,-0.00559772
0.1653,-0.992115,-0.00557508
0.1654,-0.982288,-0.00553065
0.1655,-0.968584,-0.00546481
0.1656,-0.951057,-0.00537775
0.1657,-0.929777,-0.00527011
0.1658,-0.904828,-0.00514243
0.1659,-0.876308,-0.00499541
0.166,-0.844329,-0.0048296
0.1661,-0.809018,-0.00464575
0.1662,-0.770515,-0.0044447
0.1663,-0.72897,-0.0042275
0.1664,-0.684549,-0.00399524
0.1665,-0.637426,-0.0037485
0.1666,-0.587787,-0.00348857
0.1667,-0.535829,-0.00321658
0.1668,-0.481756,-0.00293404
0.1669,-0.425781,-0.00264086
0.167,-0.368126,-0.00233957
0.1671,-0.309019,-0.00203095
0.1672,-0.248692,-0.00171674
0.1673,-0.187384,-0.00139775
0.1674,-0.125336,-0.00107432
0.1675,-0.0627924,-0.000748688
0.1676,-1.89542e-06,-0.000422619
0.1677,0.0627882,-9.73978e-05
0.1678,0.125331,0.000226633
0.1679,0.187379,0.000547761
0.168,0.248688,0.000864709
0.1681,0.309015,0.00117628
0.1682,0.368122,0.00148082
0.1683,0.425777,0.00177853
0.1684,0.481752,0.00206691
0.1685,0.535825,0.0023454
0.1686,0.587784,0.00261283
0.1687,0.637422,0.00286803
0.1688,0.684546,0.003111
0.1689,0.728967,0.00333992
0.169,0.770512,0.00355423
0.1691,0.809016,0.00375293
0.1692,0.844327,0.0039359
0.1693,0.876306,0.00410226
0.1694,0.904826,0.00425162
0.1695,0.929776,0.00438311
0.1696,0.951056,0.00449636
0.1697,0.968583,0.00459142
0.1698,0.982287,0.0046678
0.1699,0.992114,0.00472536
0.17,0.998027,0.00476395
0.1701,1,0.00478353
0.1702,0.998027,0.00478422
0.1703,0.992115,0.00476605
0.1704,0.982288,0.00472924
0.1705,0.968584,0.00467406
0.1706,0.951057,0.00460084
0.1707,0.929777,0.00451
0.1708,0.904828,0.00440195
0.1709,0.876308,0.00427728
0.171,0.844329,0.00413652
0.1711,0.809018,0.00398041
0.1712,0.770515,0.00380965
0.1713,0.72897,0.00362488
0.1714,0.684549,0.00342704
0.1715,0.637426,0.00321704
0.1716,0.587787,0.00299559
0.1717,0.535829,0.00276389
0.1718,0.481756,0.00252261
0.1719,0.425781,0.00227295
0.172,0.368127,0.0020159
0.1721,0.309019,0.00175255
0.1722,0.248692,0.00148393
0.1723,0.187384,0.00121128
0.1724,0.125336,0.000935435
0.1725,0.062793,0.000657773
0.1726,2.34047e-06,0.000379018
0.1727,-0.0627881,0.000100754
0.1728,-0.125331,-0.000176406
0.1729,-0.187379,-0.000450886
0.173,-0.248687,-0.000721889
0.1731,-0.309015,-0.000988569
0.1732,-0.368122,-0.00124959
0.1733,-0.425777,-0.00150385
0.1734,-0.481752,-0.00175103
0.1735,-0.535825,-0.00198934
0.1736,-0.587783,-0.00221854
0.1737,-0.637422,-0.0024376
0.1738,-0.684545,-0.00264564
0.1739,-0.728967,-0.00284203
0.174,-0.770512,-0.00302598
0.1741,-0.809016,-0.00319688
0.1742,-0.844327,-0.0033541
0.1743,-0.876305,-0.00349706
0.1744,-0.904826,-0.0036256
0.1745,-0.929776,-0.00373886
0.1746,-0.951056,-0.00383677
0.1747,-0.968583,-0.003919
0.1748,-0.982287,-0.00398528
0.1749,-0.992114,-0.00403548
0.175,-0.998027,-0.00406948
0.1751,-1,-0.00408722
0.1752,-0.998027,-0.00408877
0.1753,-0.992115,-0.00407425
0.1754,-0.982288,-0.00404378
0.1755,-0.968584,-0.00399767
0.1756,-0.951057,-0.00393606
0.1757,-0.929777,-0.00385942
0.1758,-0.904828,-0.00376782
0.1759,-0.876308,-0.00366222
0.176,-0.844329,-0.00354283
0.1761,-0.809018,-0.00341017
0.1762,-0.770515,-0.00326515
0.1763,-0.72897,-0.00310797
0.1764,-0.684549,-0.00293965
0.1765,-0.637426,-0.00276053
0.1766,-0.587787,-0.00257187
0.1767,-0.535829,-0.0023743
0.1768,-0.481756,-0.00216904
0.1769,-0.425782,-0.00195611
0.177,-0.368127,-0.00173681
0.1771,-0.309019,-0.0015116
0.1772,-0.248692,-0.00128277
0.1773,-0.187384,-0.00105032
0.1774,-0.125336,-0.000814269
0.1775,-0.0627929,-0.000576963
0.1776,-2.37226e-06,-0.000338869
0.1777,0.0627882,-0.000100928
0.1778,0.125331,0.000135908
0.1779,0.187379,0.000370743
0.178,0.248688,0.000602635
0.1781,0.309015,0.000830711
0.1782,0.368122,0.00105365
0.1783,0.425777,0.00127149
0.1784,0.481752,0.00148339
0.1785,0.535825,0.00168772
0.1786,0.587784,0.00188405
0.1787,0.637422,0.00207146
0.1788,0.684545,0.00224991
0.1789,0.728967,0.00241833
0.179,0.770512,0.00257657
0.1791,0.809016,0.00272303
0.1792,0.844327,0.00285813
0.1793,0.876306,0.00298118
0.1794,0.904826,0.00309172
0.1795,0.929776,0.00318937
0.1796,0.951056,0.00327388
0.1797,0.968583,0.003345
0.1798,0.982287,0.0034025
0.1799,0.992114,0.00344627
0.18,0.998027,0.0034762
0.1801,1,0.00349222
0.1802,0.998027,0.00349447
0.1803,0.992115,0.00348292
0.1804,0.982288,0.00345773
0.1805,0.968584,0.00341911
0.1806,0.951057,0.00336734
0.1807,0.929777,0.0033026
0.1808,0.904828,0.00322525
0.1809,0.876308,0.00313572
0.181,0.844329,0.00303441
0.1811,0.809018,0.0029218
0.1812,0.770515,0.00279837
0.1813,0.72897,0.00266473
0.1814,0.684549,0.00252147
0.1815,0.637426,0.0023691
0.1816,0.587787,0.00220849
0.1817,0.535829,0.00204012
0.1818,0.481756,0.00186479
0.1819,0.425782,0.00168319
0.182,0.368127,0.0014961
0.1821,0.309019,0.00130429
0.1822,0.248692,0.00110869
0.1823,0.187384,0.000909825
0.1824,0.125336,0.000708629
0.1825,0.062793,0.000505903
0.1826,2.45968e-06,0.000302451
0.1827,-0.0627881,9.90825e-05
0.1828,-0.125331,-0.000103287
0.1829,-0.187379,-0.000303971
0.183,-0.248687,-0.000502453
0.1831,-0.309015,-0.000697603
0.1832,-0.368122,-0.000888652
0.1833,-0.425777,-0.00107513
0.1834,-0.481752,-0.00125622
0.1835,-0.535825,-0.00143122
0.1836,-0.587783,-0.00159932
0.1837,-0.637422,-0.00176044
0.1838,-0.684545,-0.00191328
0.1839,-0.728967,-0.00205775
0.184,-0.770512,-0.00219343
0.1841,-0.809016,-0.00231934
0.1842,-0.844327,-0.00243542
0.1843,-0.876305,-0.00254123
0.1844,-0.904826,-0.00263638
0.1845,-0.929776,-0.00272058
0.1846,-0.951056,-0.00279352
0.1847,-0.968583,-0.00285502
0.1848,-0.982287,-0.00290477
0.1849,-0.992114,-0.00294304
0.185,-0.998027,-0.0029693
0.1851,-1,-0.00298379
0.1852,-0.998027,-0.00298646
0.1853,-0.992115,-0.00297732
0.1854,-0.982288,-0.00295646
0.1855,-0.968584,-0.00292423
0.1856,-0.951057,-0.00288064
0.1857,-0.929777,-0.00282607
0.1858,-0.904828,-0.00276063
0.1859,-0.876308,-0.00268477
0.186,-0.844329,-0.00259894
0.1861,-0.809018,-0.002503
0.1862,-0.770515,-0.00239827
0.1863,-0.72897,-0.00228454
0.1864,-0.684549,-0.00216263
0.1865,-0.637426,-0.00203305
0.1866,-0.587787,-0.00189619
0.1867,-0.535829,-0.00175228
0.1868,-0.481756,-0.0016032
0.1869,-0.425782,-0.00144832
0.187,-0.368127,-0.00128872
0.1871,-0.309019,-0.00112506
0.1872,-0.248692,-0.00095798
0.1873,-0.187384,-0.000788644
0.1874,-0.125336,-0.000616335
0.1875,-0.0627929,-0.000443153
0.1876,-2.37226e-06,-0.000269309
0.1877,0.0627882,-9.54892e-05
0.1878,0.12533,7.71447e-05
0.1879,0.187379,0.000248855
0.188,0.248688,0.000418985
0.1881,0.309015,0.000585933
0.1882,0.368122,0.000749085
0.1883,0.425777,0.00090872
0.1884,0.481751,0.00106378
0.1885,0.535825,0.00121371
0.1886,0.587784,0.00135824
0.1887,0.637422,0.00149584
0.1888,0.684545,0.00162704
0.1889,0.728967,0.00175097
0.189,0.770512,0.00186726
0.1891,0.809016,0.00197553
0.1892,0.844327,0.00207528
0.1893,0.876306,0.00216627
0.1894,0.904826,0.00224816
0.1895,0.929776,0.00232066
0.1896,0.951056,0.00238359
0.1897,0.968582,0.00243665
0.1898,0.982287,0.00247984
0.1899,0.992114,0.00251325
0.19,0.998027,0.00253638
0.1901,1,0.00254934
0.1902,0.998027,0.00255226
0.1903,0.992115,0.00254508
0.1904,0.982288,0.00252798
0.1905,0.968584,0.00250101
0.1906,0.951057,0.00246435
0.1907,0.929777,0.00241826
0.1908,0.904828,0.00236296
0.1909,0.876308,0.00229869
0.191,0.844329,0.00222578
0.1911,0.809019,0.00214455
0.1912,0.770515,0.00205538
0.1913,0.72897,0.00195877
0.1914,0.684549,0.00185496
0.1915,0.637426,0.0017446
0.1916,0.587787,0.00162795
0.1917,0.535829,0.00150561
0.1918,0.481756,0.00137827
0.1919,0.425782,0.0012462
0.192,0.368127,0.00111018
0.1921,0.30902,0.000970502
0.1922,0.248692,0.000827895
0.1923,0.187384,0.00068292
0.1924,0.125336,0.000536169
0.1925,0.0627932,0.000388345
0.1926,2.6981e-06,0.000239796
0.1927,-0.0627879,9.12353e-05
0.1928,-0.125331,-5.67575e-05
0.1929,-0.187379,-0.000203468
0.193,-0.248687,-0.00034871
0.1931,-0.309014,-0.000491439
0.1932,-0.368122,-0.000631324
0.1933,-0.425777,-0.000768212
0.1934,-0.481751,-0.000900778
0.1935,-0.535825,-0.00102919
0.1936,-0.587783,-0.00115272
0.1937,-0.637422,-0.00127097
0.1938,-0.684545,-0.00138347
0.1939,-0.728967,-0.00148977
0.194,-0.770512,-0.00158963
0.1941,-0.809015,-0.00168237
0.1942,-0.844327,-0.00176825
0.1943,-0.876305,-0.00184637
0.1944,-0.904826,-0.00191691
0.1945,-0.929776,-0.00197948
0.1946,-0.951056,-0.00203372
0.1947,-0.968583,-0.0020797
0.1948,-0.982287,-0.00211713
0.1949,-0.992114,-0.00214613
0.195,-0.998027,-0.00216644
0.1951,-1,-0.00217812
0.1952,-0.998027,-0.00218115
0.1953,-0.992115,-0.00217555
0.1954,-0.982288,-0.00216149
0.1955,-0.968584,-0.00213896
0.1956,-0.951057,-0.00210826
0.1957,-0.929777,-0.00206926
0.1958,-0.904828,-0.00202244
0.1959,-0.876308,-0.00196799
0.196,-0.844329,-0.00190626
0.1961,-0.809019,-0.00183728
0.1962,-0.770515,-0.0017615
0.1963,-0.72897,-0.0016791
0.1964,-0.684549,-0.00159082
0.1965,-0.637426,-0.00149692
0.1966,-0.587787,-0.00139761
0.1967,-0.535829,-0.0012934
0.1968,-0.481756,-0.00118474
0.1969,-0.425782,-0.00107211
0.197,-0.368127,-0.000955953
0.1971,-0.309019,-0.000836787
0.1972,-0.248692,-0.000715049
0.1973,-0.187384,-0.000591729
0.1974,-0.125336,-0.000466398
0.1975,-0.0627934,-0.000340018
0.1976,-2.37226e-06,-0.000212613
0.1977,0.0627882,-8.56411e-05
0.1978,0.12533,4.03996e-05
0.1979,0.187379,0.000165953
0.198,0.248687,0.000290081
0.1981,0.309014,0.000412295
0.1982,0.368122,0.000532105
0.1983,0.425777,0.000649078
0.1984,0.481751,0.000762768
0.1985,0.535825,0.000872759
0.1986,0.587783,0.000978599
0.1987,0.637422,0.00107994
0.1988,0.684545,0.00117605
0.1989,0.728967,0.00126759
0.199,0.770512,0.00135323
0.1991,0.809016,0.00143308
0.1992,0.844327,0.0015067
0.1993,0.876305,0.00157373
0.1994,0.904826,0.00163439
0.1995,0.929776,0.00168843
0.1996,0.951056,0.00173528
0.1997,0.968582,0.0017749
0.1998,0.982287,0.00180734
0.1999,0.992114,0.00183265
